id_paciente,nombre,rut,Edad,fecha_registro,id_medico,FamiliarPrimerGradoCC,FamiliarSegundoGradoCC,DiagnosticoPrevioCancer,Ejercicio,Alcohol,Mamografia,Menstruacion,PrimerHijo,riesgo,Edad_Original,Puntaje,Riesgo
6204,Cathie,408384495,3.0,9/10/2025,1,,1,1,2.0,0,1,,2,Alto,76.0,63,2
6793,Valera,481912205,3.0,9/10/2025,1,,0,1,3.0,3,1,,0,Moderado,84.0,56,2
6153,Heda,584838784,0.0,9/10/2025,1,1.0,1,0,1.0,2,1,,1,Bajo,20.0,45,1
6927,Mela,254778505,3.0,9/10/2025,1,1.0,1,1,3.0,0,0,,2,Moderado,99.0,88,2
6225,Rosalyn,182733916,3.0,9/10/2025,1,0.0,1,0,1.0,2,1,,1,Alto,88.0,40,1
6692,Dionne,118494815,3.0,9/10/2025,1,1.0,1,0,3.0,3,1,,1,Alto,62.0,60,2
6426,Mirabel,597515699,3.0,9/10/2025,1,0.0,1,1,1.0,3,0,,2,Bajo,90.0,79,2
6591,Timothea,747554040,3.0,9/10/2025,1,1.0,1,1,,2,0,,0,Bajo,61.0,95,2
6875,Ashli,587558937,3.0,9/10/2025,1,1.0,0,0,0.0,1,1,,1,Bajo,93.0,60,2
6893,Judie,616352578,0.0,9/10/2025,1,0.0,0,0,1.0,2,0,,0,Bajo,26.0,14,0
6470,Gerianna,150938517,3.0,9/10/2025,1,1.0,1,0,2.0,2,0,,0,Moderado,78.0,58,2
6623,Leontyne,875621721,2.0,9/10/2025,1,0.0,1,0,2.0,0,1,,0,Alto,54.0,17,0
6544,Allegra,152746180,2.0,9/10/2025,1,0.0,1,0,3.0,0,1,,1,Bajo,55.0,19,0
6428,Valaree,779786479,1.0,9/10/2025,1,1.0,0,0,3.0,3,0,,2,Bajo,43.0,47,1
6992,Laurianne,885637404,0.0,9/10/2025,1,0.0,0,1,0.0,0,1,,2,Alto,21.0,46,1
6944,Daffy,977817619,1.0,9/10/2025,1,1.0,0,0,1.0,2,0,,0,Moderado,41.0,44,1
6297,Avis,909465570,3.0,9/10/2025,1,1.0,0,1,,0,1,,2,Bajo,93.0,91,2
6497,Carolee,233255666,3.0,9/10/2025,1,1.0,0,1,2.0,2,1,,0,Bajo,93.0,81,2
6821,Ardene,849038337,3.0,9/10/2025,1,1.0,0,1,1.0,0,1,,0,Moderado,69.0,81,2
6787,Karol,293148373,1.0,9/10/2025,1,1.0,1,0,1.0,2,0,,1,Moderado,48.0,53,2
6978,Anya,564685659,0.0,9/10/2025,1,1.0,1,0,3.0,0,0,,2,Moderado,37.0,38,1
6640,Adelaida,849227574,2.0,9/10/2025,1,0.0,1,1,2.0,1,1,,2,Moderado,53.0,57,2
6888,Agatha,687368815,3.0,9/10/2025,1,0.0,0,1,3.0,2,1,,1,Moderado,86.0,58,2
6556,Quintana,456099505,0.0,9/10/2025,1,0.0,0,0,1.0,1,1,,1,Bajo,30.0,13,0
6737,Hilda,391644967,0.0,9/10/2025,1,0.0,0,0,3.0,2,0,,2,Bajo,39.0,14,0
6633,Mildrid,410032641,0.0,9/10/2025,1,1.0,0,0,3.0,3,0,,2,Alto,23.0,42,1
6745,Trude,838822095,3.0,9/10/2025,1,0.0,0,0,0.0,2,0,,1,Alto,100.0,41,1
6830,Audie,261069698,3.0,9/10/2025,1,1.0,1,1,3.0,1,0,,1,Moderado,99.0,87,2
6424,Grayce,179681939,2.0,9/10/2025,1,0.0,1,1,3.0,0,0,,2,Bajo,59.0,55,2
6542,Cthrine,308035725,2.0,9/10/2025,1,0.0,1,1,0.0,2,1,,0,Moderado,55.0,59,2
6104,Mitzi,359935326,3.0,9/10/2025,1,0.0,1,0,3.0,1,0,,2,Moderado,61.0,35,1
6259,Dulci,498036163,3.0,9/10/2025,1,0.0,0,1,1.0,2,1,,0,Moderado,66.0,61,2
6290,Angelica,568159451,0.0,9/10/2025,1,0.0,1,1,2.0,1,1,,1,Bajo,22.0,42,1
6069,Violet,769734111,,9/10/2025,1,0.0,0,0,1.0,3,1,,0,Bajo,,14,0
6353,Gipsy,753964445,2.0,9/10/2025,1,0.0,0,0,2.0,3,0,,2,Moderado,53.0,32,1
6760,Ferdinanda,869531818,3.0,9/10/2025,1,1.0,0,1,1.0,2,0,,2,Alto,66.0,97,2
6076,Joellen,917798422,0.0,9/10/2025,1,0.0,1,0,0.0,3,0,,2,Bajo,29.0,31,1
6144,Jasmin,885607563,,9/10/2025,1,0.0,0,1,0.0,1,1,,1,Moderado,,45,1
6768,Jacynth,314810694,,9/10/2025,1,0.0,0,0,0.0,3,0,,2,Alto,,27,1
6579,Hatty,575028478,0.0,9/10/2025,1,0.0,1,0,0.0,2,0,,2,Alto,23.0,28,1
6917,Lishe,860421108,0.0,9/10/2025,1,0.0,0,0,2.0,0,0,,2,Alto,30.0,12,0
6580,Darcey,511441277,3.0,9/10/2025,1,0.0,0,1,0.0,3,0,,1,Moderado,66.0,74,2
6655,Toma,421909124,3.0,9/10/2025,1,1.0,0,0,3.0,3,0,,0,Alto,85.0,54,2
6689,Theodora,936652721,3.0,9/10/2025,1,0.0,0,1,3.0,1,0,,1,Moderado,64.0,58,2
6269,Roxine,693649637,3.0,9/10/2025,1,1.0,1,1,0.0,1,1,,0,Bajo,95.0,89,2
6191,Lilli,201813544,1.0,9/10/2025,1,1.0,1,0,2.0,2,1,,1,Alto,46.0,45,1
6519,Marcile,207221779,3.0,9/10/2025,1,0.0,0,0,,1,0,,1,Moderado,82.0,38,1
6252,Lissi,470351198,0.0,9/10/2025,1,0.0,0,1,0.0,0,0,,1,Alto,29.0,46,1
6232,Vilhelmina,225873880,3.0,9/10/2025,1,0.0,1,1,0.0,3,0,,0,Alto,86.0,73,2
6305,Daisi,709732640,0.0,9/10/2025,1,1.0,1,0,0.0,1,0,,1,Moderado,34.0,47,1
6062,Lorilee,836325280,3.0,9/10/2025,1,1.0,1,0,2.0,0,0,,2,Bajo,75.0,61,2
6534,Salli,627885487,0.0,9/10/2025,1,1.0,0,1,1.0,0,0,,1,Alto,24.0,69,2
6718,Eyde,928048628,3.0,9/10/2025,1,1.0,0,1,2.0,0,1,,0,Bajo,86.0,76,2
6957,Asia,576705286,0.0,9/10/2025,1,1.0,1,0,3.0,2,0,,1,Bajo,22.0,40,1
6144,Camellia,713201037,3.0,9/10/2025,1,1.0,0,1,0.0,3,1,,2,Bajo,88.0,99,2
6814,Mame,430870312,3.0,9/10/2025,1,1.0,1,1,2.0,1,0,,2,Alto,61.0,93,2
6026,Brenna,145165395,3.0,9/10/2025,1,1.0,1,0,1.0,1,0,,0,Moderado,93.0,60,2
6916,Tabitha,178526709,3.0,9/10/2025,1,1.0,1,0,0.0,2,1,,2,Alto,94.0,70,2
6080,Nellie,589057555,1.0,9/10/2025,1,0.0,1,0,3.0,1,1,,2,Alto,41.0,17,0
6077,Birgitta,282694742,3.0,9/10/2025,1,1.0,1,0,1.0,2,0,,1,Alto,63.0,68,2
6445,Laverne,854368885,1.0,9/10/2025,1,0.0,0,1,,1,1,,0,Alto,42.0,45,1
6865,Crysta,907855740,3.0,9/10/2025,1,1.0,1,1,0.0,0,0,,0,Bajo,65.0,90,2
6800,Shantee,346110373,0.0,9/10/2025,1,0.0,0,1,2.0,3,0,,0,Alto,20.0,42,1
6950,Lilia,377993524,2.0,9/10/2025,1,1.0,1,1,0.0,0,0,,0,Bajo,54.0,82,2
6090,Debee,184919777,1.0,9/10/2025,1,,0,0,,0,0,,2,Moderado,47.0,24,1
6824,Elsbeth,596465067,2.0,9/10/2025,1,1.0,0,0,1.0,0,1,,2,Bajo,57.0,51,2
6462,Joyce,200649939,0.0,9/10/2025,1,1.0,0,0,2.0,0,1,,1,Alto,35.0,31,1
6543,Allison,348222916,2.0,9/10/2025,1,0.0,0,1,3.0,3,1,,2,Bajo,55.0,56,2
6620,Cordy,725561027,1.0,9/10/2025,1,0.0,1,1,0.0,2,1,,2,Moderado,47.0,60,2
6136,Virgie,711853001,3.0,9/10/2025,1,0.0,1,0,2.0,0,1,,2,Moderado,98.0,33,1
6379,Nicoli,685268935,1.0,9/10/2025,1,0.0,0,1,2.0,3,0,,1,Bajo,47.0,52,2
6608,Coraline,969407695,0.0,9/10/2025,1,1.0,1,0,2.0,1,1,,1,Alto,38.0,37,1
6622,Mabelle,979065529,2.0,9/10/2025,1,1.0,0,1,3.0,2,0,,1,Alto,55.0,78,2
6885,Cynthie,105486269,0.0,9/10/2025,1,1.0,0,0,1.0,3,1,,1,Moderado,39.0,44,1
6216,Agnes,956200869,3.0,9/10/2025,1,0.0,0,0,,0,0,,1,Alto,60.0,36,1
6474,Clarey,119648222,3.0,9/10/2025,1,0.0,1,0,3.0,0,1,,2,Moderado,92.0,30,1
6460,Lauri,604041678,1.0,9/10/2025,1,1.0,0,0,0.0,1,1,,2,Bajo,48.0,48,1
6999,Allyson,968995622,3.0,9/10/2025,1,1.0,1,0,,0,1,,2,Moderado,60.0,65,2
6997,Karry,927340531,3.0,9/10/2025,1,,0,0,2.0,3,1,,1,Moderado,68.0,34,1
6010,Merci,348873497,,9/10/2025,1,1.0,1,0,0.0,3,1,,0,Bajo,,45,1
6689,Nelie,821025290,0.0,9/10/2025,1,0.0,0,1,2.0,2,1,,1,Bajo,33.0,41,1
6784,Jessamine,954154594,3.0,9/10/2025,1,1.0,0,0,0.0,3,1,,1,Alto,92.0,66,2
6529,Othilia,842736454,0.0,9/10/2025,1,0.0,0,0,3.0,0,1,,2,Moderado,23.0,6,0
6466,Sarette,926098336,3.0,9/10/2025,1,1.0,0,1,1.0,0,1,,1,Alto,91.0,86,2
6150,Frannie,783275567,1.0,9/10/2025,1,1.0,0,0,3.0,1,1,,1,Alto,46.0,35,1
7527,Cassandre,732963005,,9/10/2025,1,1.0,0,1,1.0,3,1,,0,Moderado,,69,2
7517,Calli,601449412,0.0,9/10/2025,1,1.0,0,1,1.0,1,0,,1,Alto,29.0,71,2
7290,Jesselyn,892479786,3.0,9/10/2025,1,0.0,1,0,0.0,2,0,,1,Moderado,83.0,45,1
7421,Lou,958813787,3.0,9/10/2025,1,0.0,0,1,1.0,3,1,,0,Alto,72.0,64,2
7409,Steffi,293175159,3.0,9/10/2025,1,0.0,1,1,3.0,2,0,,1,Moderado,63.0,65,2
7889,Angelle,982501420,3.0,9/10/2025,1,0.0,0,1,0.0,0,0,,2,Bajo,71.0,69,2
7898,Camel,866440615,0.0,9/10/2025,1,0.0,1,1,1.0,0,1,,2,Alto,37.0,48,1
7426,Zuzana,480947213,3.0,9/10/2025,1,1.0,1,0,3.0,2,1,,2,Alto,76.0,60,2
7297,Joleen,860543706,3.0,9/10/2025,1,0.0,1,0,3.0,1,1,,1,Bajo,88.0,29,1
7952,Karen,414888847,3.0,9/10/2025,1,1.0,1,0,,3,1,,1,Moderado,89.0,70,2
7071,Christabel,269122196,,9/10/2025,1,1.0,1,0,2.0,3,1,,0,Alto,,38,1
7419,Ros,730533649,0.0,9/10/2025,1,1.0,1,1,0.0,3,1,,2,Moderado,35.0,83,2
7365,Gayle,945858056,0.0,9/10/2025,1,1.0,0,0,2.0,3,0,,0,Bajo,32.0,37,1
7508,Dreddy,825630963,3.0,9/10/2025,1,0.0,1,0,2.0,3,1,,1,Alto,67.0,38,1
7763,Lainey,809699303,0.0,9/10/2025,1,0.0,1,1,0.0,0,1,,1,Moderado,18.0,47,1
7418,Dulcie,406080765,3.0,9/10/2025,1,1.0,1,1,2.0,3,0,,0,Alto,74.0,91,2
7897,Kamillah,682323119,3.0,9/10/2025,1,1.0,1,0,1.0,0,1,,2,Alto,77.0,63,2
7736,Pammi,851599687,0.0,9/10/2025,1,1.0,1,0,2.0,1,0,,1,Bajo,32.0,40,1
7633,Tamara,713820469,0.0,9/10/2025,1,1.0,1,1,1.0,0,0,,0,Moderado,28.0,68,2
7045,Ivory,786803334,3.0,9/10/2025,1,0.0,0,0,,0,1,,0,Bajo,61.0,28,1
7591,Corenda,984902078,,9/10/2025,1,1.0,0,0,1.0,3,0,,2,Alto,,50,2
7855,Felice,571888149,3.0,9/10/2025,1,0.0,1,1,1.0,0,0,,1,Alto,97.0,68,2
7557,Margaretta,545723374,2.0,9/10/2025,1,1.0,1,1,0.0,1,1,,1,Bajo,59.0,86,2
7855,Dniren,994458123,3.0,9/10/2025,1,1.0,1,1,0.0,3,0,,2,Bajo,84.0,106,2
7392,Jorry,211255346,2.0,9/10/2025,1,0.0,0,1,0.0,1,0,,0,Bajo,52.0,55,2
7976,Tarah,440844833,0.0,9/10/2025,1,1.0,1,1,1.0,3,0,,1,Bajo,32.0,81,2
7401,Gabi,519238819,3.0,9/10/2025,1,0.0,1,0,0.0,0,0,,2,Alto,80.0,43,1
7180,Meghann,922722094,3.0,9/10/2025,1,1.0,1,0,0.0,3,0,,2,Alto,74.0,76,2
7735,Issie,163543604,0.0,9/10/2025,1,0.0,0,1,3.0,1,1,,0,Moderado,22.0,30,1
7145,Annice,626660430,2.0,9/10/2025,1,0.0,0,1,3.0,3,0,,1,Moderado,57.0,56,2
7250,Elwira,847319592,3.0,9/10/2025,1,0.0,0,0,3.0,2,0,,1,Bajo,94.0,31,1
7401,Elianore,627767901,0.0,9/10/2025,1,1.0,0,1,3.0,0,1,,0,Moderado,23.0,53,2
7848,Corabella,286094435,3.0,9/10/2025,1,1.0,1,1,2.0,0,1,,1,Bajo,73.0,85,2
7770,Valene,859265856,2.0,9/10/2025,1,1.0,0,0,,0,0,,0,Bajo,57.0,48,1
7937,Addie,899960318,2.0,9/10/2025,1,1.0,0,1,2.0,0,1,,0,Moderado,50.0,68,2
7283,Raeann,462740463,,9/10/2025,1,1.0,1,0,1.0,0,0,,1,Bajo,,43,1
7975,Tilda,810397379,0.0,9/10/2025,1,0.0,1,0,3.0,1,0,,2,Alto,18.0,15,0
7066,Alikee,563048401,3.0,9/10/2025,1,0.0,0,0,1.0,2,1,,2,Moderado,96.0,39,1
7752,Druci,878883582,3.0,9/10/2025,1,0.0,1,1,0.0,2,0,,2,Bajo,86.0,78,2
7220,Chiquita,697596436,0.0,9/10/2025,1,1.0,0,0,0.0,0,0,,0,Bajo,19.0,36,1
7013,Netty,141722680,3.0,9/10/2025,1,0.0,0,1,0.0,1,1,,0,Bajo,61.0,60,2
7634,Tamar,661751387,3.0,9/10/2025,1,0.0,0,1,3.0,0,1,,2,Bajo,89.0,56,2
7896,Jennica,599653900,3.0,9/10/2025,1,1.0,1,1,1.0,0,1,,2,Moderado,67.0,93,2
7484,Bianca,138596318,3.0,9/10/2025,1,0.0,1,0,3.0,2,0,,1,Alto,98.0,35,1
7887,Lou,992972681,3.0,9/10/2025,1,1.0,1,1,2.0,1,0,,2,Alto,88.0,93,2
7906,Gae,567825223,3.0,9/10/2025,1,1.0,0,0,3.0,2,0,,0,Bajo,96.0,51,2
7174,Audry,316030510,1.0,9/10/2025,1,0.0,0,1,3.0,1,0,,0,Bajo,49.0,38,1
7844,Anastassia,175658649,1.0,9/10/2025,1,1.0,0,0,1.0,2,1,,0,Alto,40.0,41,1
7968,Carol-jean,919198350,2.0,9/10/2025,1,1.0,0,1,1.0,0,0,,2,Bajo,56.0,84,2
7418,Aurilia,189075678,2.0,9/10/2025,1,0.0,1,1,2.0,2,0,,0,Moderado,55.0,55,2
7421,Jacquelyn,187907591,2.0,9/10/2025,1,0.0,0,1,0.0,2,0,,0,Moderado,57.0,58,2
7492,Cherice,778078888,0.0,9/10/2025,1,0.0,1,1,0.0,1,0,,2,Moderado,19.0,55,2
7992,Trudi,352638714,2.0,9/10/2025,1,0.0,1,1,3.0,0,1,,1,Alto,57.0,49,1
7547,Faydra,568684726,0.0,9/10/2025,1,1.0,1,1,2.0,0,1,,2,Moderado,33.0,68,2
7806,Neda,558029969,3.0,9/10/2025,1,1.0,1,1,3.0,3,0,,2,Alto,92.0,96,2
7220,Mollee,813854380,0.0,9/10/2025,1,1.0,1,0,3.0,3,1,,1,Moderado,24.0,40,1
7610,Fallon,318691342,3.0,9/10/2025,1,0.0,1,1,3.0,1,1,,0,Alto,65.0,54,2
7665,Kimbra,266963884,3.0,9/10/2025,1,,0,1,0.0,3,0,,0,Alto,75.0,69,2
7076,Konstanze,374740049,3.0,9/10/2025,1,1.0,0,1,1.0,3,1,,0,Bajo,64.0,89,2
7246,Myrtle,265169020,1.0,9/10/2025,1,1.0,1,0,2.0,0,1,,1,Alto,43.0,40,1
7964,Eunice,864456139,3.0,9/10/2025,1,0.0,1,1,0.0,0,1,,0,Alto,71.0,62,2
7555,Claudia,834133518,1.0,9/10/2025,1,0.0,1,1,2.0,2,0,,2,Moderado,47.0,56,2
7405,Janith,307598961,2.0,9/10/2025,1,0.0,0,0,1.0,2,1,,0,Alto,55.0,23,1
7524,Liuka,498425253,,9/10/2025,1,0.0,0,0,1.0,0,0,,2,Bajo,,17,0
7992,Julee,463986221,0.0,9/10/2025,1,0.0,1,0,0.0,3,1,,0,Alto,34.0,20,1
7672,Alexa,401743634,3.0,9/10/2025,1,1.0,0,0,1.0,0,0,,0,Alto,64.0,54,2
7518,Gwyn,136944734,3.0,9/10/2025,1,1.0,1,0,0.0,1,1,,0,Moderado,82.0,59,2
7074,Brear,800402857,3.0,9/10/2025,1,0.0,1,1,0.0,2,0,,1,Moderado,98.0,75,2
7639,Maxy,858556393,3.0,9/10/2025,1,1.0,0,1,3.0,2,1,,2,Bajo,74.0,86,2
7676,Martelle,142360109,,9/10/2025,1,0.0,0,1,1.0,0,1,,1,Moderado,,41,1
7773,Giulietta,871295975,3.0,9/10/2025,1,0.0,0,0,1.0,2,0,,1,Moderado,97.0,39,1
7942,Penni,974799139,3.0,9/10/2025,1,1.0,0,0,,1,0,,0,Alto,63.0,58,2
7496,Madonna,853947960,1.0,9/10/2025,1,1.0,1,0,3.0,3,1,,0,Moderado,44.0,40,1
7634,Deina,724020248,3.0,9/10/2025,1,1.0,1,0,3.0,3,0,,2,Bajo,73.0,66,2
7762,Agnella,170667655,3.0,9/10/2025,1,1.0,0,1,3.0,2,0,,2,Bajo,94.0,89,2
7508,Lonnie,216555198,0.0,9/10/2025,1,1.0,1,0,0.0,2,1,,2,Bajo,24.0,50,2
7816,Ranice,590193617,,9/10/2025,1,1.0,1,0,1.0,2,0,,0,Bajo,,43,1
7466,Viviene,202395768,3.0,9/10/2025,1,1.0,0,1,2.0,2,1,,2,Bajo,86.0,89,2
7535,Harley,137374982,3.0,9/10/2025,1,1.0,1,0,1.0,1,0,,1,Alto,97.0,65,2
7223,Selia,466764300,0.0,9/10/2025,1,0.0,0,1,3.0,1,1,,2,Moderado,20.0,38,1
7028,Chere,216693747,3.0,9/10/2025,1,1.0,0,0,1.0,1,1,,1,Bajo,92.0,58,2
7175,Brenna,549210474,3.0,9/10/2025,1,1.0,1,1,3.0,1,1,,1,Bajo,84.0,84,2
7578,Trish,578714650,3.0,9/10/2025,1,0.0,1,1,0.0,1,0,,1,Moderado,74.0,72,2
7124,Astrid,221169885,3.0,9/10/2025,1,1.0,1,1,3.0,2,1,,0,Bajo,100.0,82,2
7915,Alix,491743343,2.0,9/10/2025,1,0.0,0,1,0.0,0,1,,1,Bajo,50.0,55,2
7367,Joli,736466608,3.0,9/10/2025,1,1.0,1,0,2.0,3,0,,0,Alto,63.0,61,2
7664,Bride,197337779,0.0,9/10/2025,1,1.0,1,1,,2,0,,1,Alto,34.0,80,2
7713,Gretal,479089957,3.0,9/10/2025,1,0.0,1,0,0.0,2,1,,2,Moderado,88.0,45,1
7271,Fred,915487218,3.0,9/10/2025,1,1.0,0,0,0.0,2,0,,1,Alto,78.0,66,2
7745,Cassandra,622441303,3.0,9/10/2025,1,1.0,0,1,1.0,3,0,,1,Alto,66.0,97,2
7805,Ethelyn,990328444,3.0,9/10/2025,1,0.0,0,0,0.0,0,1,,2,Bajo,84.0,36,1
7152,Bernadene,293686205,3.0,9/10/2025,1,0.0,1,1,1.0,2,1,,0,Bajo,72.0,65,2
7667,Kellsie,603567457,2.0,9/10/2025,1,1.0,1,1,1.0,0,1,,1,Moderado,51.0,82,2
7093,Kay,238162204,2.0,9/10/2025,1,1.0,1,0,2.0,0,0,,2,Moderado,50.0,53,2
7298,Adela,557906685,3.0,9/10/2025,1,1.0,0,0,3.0,0,0,,0,Bajo,74.0,46,1
7296,Perry,197791718,0.0,9/10/2025,1,1.0,0,0,1.0,3,0,,2,Alto,25.0,50,2
7396,Katrinka,859856567,0.0,9/10/2025,1,1.0,1,1,1.0,1,1,,0,Alto,24.0,67,2
7720,Jobie,602607123,3.0,9/10/2025,1,1.0,1,0,2.0,2,0,,0,Bajo,95.0,58,2
7908,Lucretia,779295124,3.0,9/10/2025,1,0.0,0,1,1.0,0,1,,2,Alto,63.0,64,2
7981,Sallie,108138715,2.0,9/10/2025,1,0.0,0,1,0.0,2,1,,2,Bajo,57.0,63,2
7727,Lyda,752759384,0.0,9/10/2025,1,1.0,0,0,1.0,1,1,,2,Alto,32.0,41,1
7342,Jo-ann,193157709,1.0,9/10/2025,1,0.0,1,0,2.0,3,0,,0,Moderado,40.0,21,1
7305,Audy,140292962,3.0,9/10/2025,1,1.0,0,1,1.0,1,1,,2,Bajo,85.0,91,2
7339,Mag,328351414,3.0,9/10/2025,1,1.0,0,0,1.0,1,0,,1,Alto,78.0,61,2
7071,Evie,923587042,3.0,9/10/2025,1,1.0,0,0,3.0,3,1,,1,Bajo,75.0,56,2
7744,Stacie,212330510,,9/10/2025,1,0.0,1,1,2.0,0,1,,1,Bajo,,40,1
7331,Ruthe,958031306,3.0,9/10/2025,1,0.0,1,1,0.0,0,1,,2,Moderado,74.0,70,2
7638,Melantha,740523433,3.0,9/10/2025,1,1.0,0,1,2.0,2,0,,2,Alto,96.0,92,2
7026,Catarina,742634965,3.0,9/10/2025,1,1.0,0,0,0.0,0,0,,0,Alto,73.0,56,2
7361,Shelley,515976660,3.0,9/10/2025,1,0.0,1,1,0.0,0,0,,0,Alto,87.0,65,2
7833,Lisetta,204798662,0.0,9/10/2025,1,1.0,0,0,1.0,1,1,,1,Bajo,24.0,38,1
7313,Ingrid,571645879,3.0,9/10/2025,1,1.0,1,0,1.0,1,0,,1,Alto,69.0,65,2
7620,Timi,354831544,3.0,9/10/2025,1,1.0,0,1,,3,1,,0,Alto,87.0,91,2
7820,Verina,550725615,0.0,9/10/2025,1,1.0,1,0,0.0,1,0,,0,Moderado,37.0,42,1
7488,Joete,295243487,0.0,9/10/2025,1,0.0,1,1,0.0,2,0,,1,Moderado,21.0,55,2
7333,Lilllie,635589927,0.0,9/10/2025,1,0.0,1,0,3.0,2,0,,0,Bajo,24.0,10,0
7616,Pearla,856117058,3.0,9/10/2025,1,1.0,0,1,3.0,0,0,,2,Bajo,60.0,84,2
7131,Johnette,650304799,3.0,9/10/2025,1,0.0,1,0,1.0,0,1,,0,Bajo,86.0,30,1
7411,Glenda,212291680,0.0,9/10/2025,1,1.0,0,0,2.0,3,0,,1,Alto,37.0,42,1
7420,Cesya,775800300,3.0,9/10/2025,1,1.0,1,0,3.0,1,1,,1,Bajo,81.0,54,2
7213,Janel,271813492,3.0,9/10/2025,1,1.0,0,0,,1,0,,1,Bajo,88.0,63,2
7737,Camala,968904217,3.0,9/10/2025,1,1.0,1,0,1.0,3,0,,1,Moderado,71.0,71,2
7594,Hally,843663253,1.0,9/10/2025,1,,0,0,0.0,3,1,,0,Moderado,41.0,21,1
7287,Coralyn,864571120,3.0,9/10/2025,1,0.0,0,1,2.0,3,1,,2,Alto,64.0,67,2
7706,Chrysler,161774862,2.0,9/10/2025,1,1.0,0,1,2.0,0,1,,0,Alto,50.0,68,2
7131,Bamby,211147414,2.0,9/10/2025,1,0.0,0,0,,2,0,,0,Alto,51.0,28,1
7033,Eolande,679779894,0.0,9/10/2025,1,1.0,1,1,0.0,1,1,,1,Moderado,21.0,74,2
7830,Sheelah,627189731,3.0,9/10/2025,1,1.0,1,1,0.0,0,0,,0,Bajo,77.0,90,2
7806,Elisa,946881163,2.0,9/10/2025,1,0.0,0,1,1.0,0,0,,2,Moderado,58.0,59,2
7155,Genna,624465767,3.0,9/10/2025,1,1.0,0,0,0.0,0,0,,0,Moderado,74.0,56,2
7928,Milka,428612286,3.0,9/10/2025,1,1.0,0,1,1.0,0,1,,2,Bajo,77.0,89,2
7627,Fernande,838551220,0.0,9/10/2025,1,1.0,0,0,3.0,2,0,,0,Bajo,28.0,31,1
7627,Kayley,495040799,2.0,9/10/2025,1,1.0,1,1,0.0,2,1,,1,Alto,56.0,89,2
7703,Kristine,441252687,3.0,9/10/2025,1,1.0,1,1,3.0,3,0,,2,Alto,87.0,96,2
7365,Ruthi,254922347,,9/10/2025,1,,1,0,3.0,0,1,,0,Alto,,2,0
7645,Madelina,626407902,,9/10/2025,1,0.0,0,0,2.0,3,0,,1,Moderado,,17,0
7766,Daria,442139470,1.0,9/10/2025,1,1.0,0,1,2.0,0,0,,2,Alto,42.0,72,2
7877,Edi,854480716,1.0,9/10/2025,1,0.0,0,1,0.0,1,1,,0,Moderado,48.0,45,1
7104,Liv,267377617,2.0,9/10/2025,1,1.0,0,0,3.0,2,1,,0,Moderado,52.0,40,1
7318,Stormi,245773630,3.0,9/10/2025,1,0.0,0,1,2.0,0,1,,2,Bajo,69.0,59,2
7349,Marja,480634483,3.0,9/10/2025,1,1.0,1,1,1.0,2,1,,2,Bajo,81.0,98,2
7425,Perla,926990070,3.0,9/10/2025,1,1.0,0,0,0.0,1,1,,1,Alto,67.0,60,2
7893,Rebbecca,579101046,0.0,9/10/2025,1,0.0,1,1,2.0,3,0,,0,Alto,27.0,46,1
7546,Petronia,252790185,1.0,9/10/2025,1,0.0,0,1,0.0,1,0,,0,Bajo,40.0,48,1
7313,Rivy,330018734,0.0,9/10/2025,1,1.0,1,1,2.0,0,0,,1,Bajo,20.0,68,2
7794,Mariel,505318327,3.0,9/10/2025,1,1.0,1,0,2.0,2,1,,0,Alto,97.0,55,2
7356,Alma,543585058,3.0,9/10/2025,1,1.0,1,0,0.0,3,0,,0,Bajo,61.0,68,2
7917,Ardyth,800120010,0.0,9/10/2025,1,0.0,1,0,2.0,2,1,,2,Moderado,19.0,18,0
7157,Caril,101908695,3.0,9/10/2025,1,1.0,1,1,0.0,1,0,,1,Moderado,96.0,97,2
7519,Corina,791627736,3.0,9/10/2025,1,0.0,0,0,2.0,1,0,,0,Bajo,74.0,26,1
7362,Alexine,368834854,2.0,9/10/2025,1,0.0,1,1,2.0,1,0,,2,Bajo,51.0,60,2
7047,Ilsa,804865403,,9/10/2025,1,1.0,0,1,3.0,3,1,,0,Moderado,,61,2
7993,Stesha,557305285,3.0,9/10/2025,1,0.0,1,1,1.0,1,0,,1,Moderado,79.0,70,2
7722,Charyl,393152713,3.0,9/10/2025,1,1.0,0,1,1.0,3,1,,1,Moderado,85.0,94,2
7056,Moyna,534695623,3.0,9/10/2025,1,0.0,1,0,3.0,1,1,,0,Bajo,69.0,24,1
7105,Almeda,335147178,2.0,9/10/2025,1,1.0,1,1,1.0,1,0,,0,Alto,51.0,82,2
7242,Heidi,331981987,3.0,9/10/2025,1,0.0,0,0,0.0,2,1,,1,Moderado,76.0,38,1
7887,Carie,259801106,,9/10/2025,1,1.0,1,0,0.0,0,1,,0,Alto,,37,1
7134,Mozelle,125952800,3.0,9/10/2025,1,0.0,1,1,3.0,3,1,,2,Moderado,98.0,68,2
7416,Salli,249353562,,9/10/2025,1,1.0,1,0,3.0,2,0,,0,Moderado,,35,1
7900,Dalia,138562227,0.0,9/10/2025,1,,1,1,3.0,2,1,,0,Moderado,26.0,37,1
7984,Alena,920461257,1.0,9/10/2025,1,0.0,0,1,2.0,2,0,,0,Bajo,49.0,44,1
